ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,new_income,age_cat
69980H12AW,27,M,"148,373",395,1,148373,3
69984Y93QL,30,F,"354,021",498,0,354021,3
69985L93XX,38,M,"468,738",303,1,468738,2
69987F47VI,43,M,"656,221",120,1,656221,1
69993A86PW,43,F,"525,997",452,1,525997,3
69995W57UW,28,M,"107,868",415,1,107868,3
69996I42CA,27,M,"199,323",332,0,199323,2
69996J09UV,58,M,"698,793",210,1,698793,2
69999U15FO,53,F,"172,584",390,1,172584,3
70001I47NP,59,M,"660,437",310,0,660437,2
70001M65JN,30,F,"396,637",491,1,396637,3
70003T28EB,42,M,"240,721",404,1,240721,3
70005C52CZ,48,F,"650,523",444,1,650523,3
70005D21FW,33,F,"152,835",238,0,152835,2
70005E96QZ,30,M,"165,171",434,1,165171,3
70005W00DK,40,F,"387,803",72,0,387803,1
70007H31CO,58,M,"701,231",351,0,701231,2
70011B60PQ,34,M,"223,513",322,0,223513,2
70012R09QV,51,M,"600,428",375,1,600428,3
70013F84MB,45,M,"333,456",8,1,333456,1
70016K95ZV,53,F,"354,120",587,1,354120,4
70019O80NU,32,F,"397,966",108,0,397966,1
70019U52JL,53,F,"417,845",234,0,417845,2
70023I62ZX,40,M,"132,183",207,0,132183,2
70023J71NH,60,F,"273,064",350,0,273064,2
70024E42PC,58,F,"226,373",270,0,226373,2
70024W24XG,29,M,"149,460",84,0,149460,1
70025W48FN,59,F,"354,203",100,1,354203,1
70026A28NM,42,M,"475,915",85,1,475915,1
70035T17SQ,47,M,"316,923",201,1,316923,2
70035X47IN,33,F,"145,400",472,0,145400,3
70036D35QS,47,F,"268,512",308,0,268512,2
70038I59XS,65,M,"356,559",340,1,356559,2
70042C34ZZ,44,F,"283,824",887,1,283824,4
70042Y70DY,34,M,"119,321",259,0,119321,2
70047Z88MI,51,F,"406,269",407,1,406269,3
70048C75QJ,59,F,"305,197",323,1,305197,2
70048S41BH,35,F,"429,785",213,0,429785,2
70054G53MQ,46,F,"756,152",230,1,756152,2
70056V01NG,56,F,"160,091",373,1,160091,3
70057M29WJ,33,F,"421,408",432,1,421408,3
70060S62PY,34,F,"382,311",417,1,382311,3
70062D01WV,54,M,"408,528",981,1,408528,4
70075J31LC,25,F,"314,314",296,0,314314,2
70078I62CE,50,F,"381,736",661,1,381736,4
70078Z21TF,56,M,"362,016",714,1,362016,4
70079X29FV,42,M,"622,923",834,1,622923,4
70081G08HH,39,M,"321,572",418,1,321572,3
70082V86LM,62,M,"124,120",188,1,124120,1
70089K98XD,32,M,"203,765",367,1,203765,3
70089W36MG,58,F,"203,208",372,1,203208,3
70089Y89SC,25,M,"105,104",895,0,105104,4
70091S89DG,62,M,"445,960",238,1,445960,2
70095K50FV,52,F,"219,595",436,1,219595,3
70096E01GV,63,F,"262,109",750,1,262109,4
70098C55YH,29,F,"464,128",225,1,464128,2
70102W43OK,58,M,"717,887",545,0,717887,4
70110J60EP,33,F,"440,941",380,1,440941,3
70116O29EH,28,F,"361,261",263,1,361261,2
70118T05HA,36,F,"490,528",361,0,490528,3
70123W25DO,59,F,"325,424",861,1,325424,4
70123X78WB,43,F,"266,771",842,1,266771,4
70125D88PL,49,F,"437,085",466,1,437085,3
70126A64TZ,35,M,"203,869",275,1,203869,2
70129N09HE,48,M,"302,882",295,0,302882,2
70129O89LN,40,M,"427,111",269,0,427111,2
70134I49HA,39,F,"507,592",191,0,507592,1
70135U84DE,36,M,"399,456",313,1,399456,2
70136C68DM,43,M,"408,418",19,1,408418,1
70138G44SY,33,M,"195,343",426,1,195343,3
70140F97KW,44,M,"429,413",346,1,429413,2
70140S00IA,48,M,"403,742",269,1,403742,2
70143J28MJ,61,M,"314,485",375,1,314485,3
70144R37EA,41,M,"300,555",377,1,300555,3
70145L51OY,38,M,"379,493",218,1,379493,2
70149Q08AO,54,F,"288,136",153,0,288136,1
70150B81HC,44,M,"115,183",305,0,115183,2
70153T42SG,56,F,"156,419",199,0,156419,1
70154H08WF,54,F,"474,475",336,1,474475,2
70155O69LS,47,F,"384,971",221,1,384971,2
70156G41KH,50,M,"785,547",706,1,785547,4
70161H30KV,48,F,"486,187",862,1,486187,4
70161N19QC,62,M,"585,327",190,1,585327,1
70162F06FV,64,F,"255,173",468,1,255173,3
70162W40QL,61,M,"746,914",10,0,746914,1
70163K71PL,39,M,"267,256",429,0,267256,3
70164T85XM,55,M,"559,122",357,0,559122,2
70165J77VP,56,F,"269,008",738,1,269008,4
70167Y78UR,57,M,"257,047",492,1,257047,3
70179K66CV,41,M,"353,257",395,0,353257,3
70186F89BJ,43,M,"329,115",286,1,329115,2
70186Z79IN,60,F,"277,213",384,1,277213,3
70190S52EF,26,F,"333,202",499,0,333202,3
70192Q89NF,37,F,"377,000",360,0,377000,3
70193Y93IC,52,M,"464,200",220,1,464200,2
70195C51XU,61,F,"445,749",386,1,445749,3
70195J43NW,44,F,"396,565",49,0,396565,1
70196D42JA,43,M,"670,592",206,0,670592,2
70208N80EY,51,M,"481,654",228,0,481654,2
70211V76WJ,47,M,"458,953",171,1,458953,1
70211X32BY,39,M,"559,171",554,1,559171,4
70215C33RA,61,M,"703,919",730,1,703919,4
70219U80EX,26,F,"137,099",310,0,137099,2
70220L23OJ,58,F,"498,491",443,1,498491,3
70221L00LW,47,M,"421,010",240,0,421010,2
70221T22DM,52,F,"129,232",193,0,129232,1
70225U91WZ,49,F,"334,568",364,1,334568,3
70227U03VZ,48,M,"191,990",308,0,191990,2
70230F74VJ,54,F,"189,181",226,0,189181,2
70235R93RB,38,M,"306,678",460,1,306678,3
70236F86IU,50,M,"394,592",231,1,394592,2
70238B19QX,29,M,"136,219",862,1,136219,4
70242S38IR,63,F,"253,085",397,1,253085,3
70251Y10GX,65,M,"275,722",477,1,275722,3
70252I49OS,38,F,"469,557",209,1,469557,2
70259R47MF,60,M,"166,094",661,1,166094,4
70266F54NL,55,M,"130,225",446,0,130225,3
70270I78KL,45,M,"325,209",309,0,325209,2
70291F50VM,55,F,"164,912",800,1,164912,4
70292X15KP,40,M,"402,455",262,0,402455,2
70295G43AQ,52,M,"208,488",218,1,208488,2
70296K82QX,35,F,"297,858",201,1,297858,2
70298E21BP,29,F,"343,628",468,1,343628,3
70298P83LX,61,F,"226,517",205,0,226517,2
70298Q30QX,50,M,"307,408",272,0,307408,2
70298Y11CC,46,F,"305,373",385,1,305373,3
70298Z06IG,53,M,"81,635",420,0,81635,3
70299D58NU,37,F,"311,749",930,1,311749,4
70303J07TK,36,F,"368,461",492,1,368461,3
70306K17QX,50,F,"357,189",312,1,357189,2
70312D06YZ,58,M,"647,309",892,1,647309,4
70312J95WE,46,M,"473,017",269,0,473017,2
70313G47JL,51,M,"105,705",355,0,105705,2
70319L45BW,48,M,"315,197",347,1,315197,2
70324C94FK,35,M,"212,986",490,0,212986,3
70324P23WS,65,M,"130,129",806,0,130129,4
70326E36CU,36,F,"481,597",999,1,481597,4
70337L21WN,41,M,"391,007",310,0,391007,2
70338O22MY,55,M,"579,411",302,0,579411,2
70339M30KJ,46,F,"456,064",100,0,456064,1
70340G51SF,53,F,"284,512",412,1,284512,3
70342L06VM,63,M,"584,001",211,1,584001,2
70343G43YT,25,F,"354,739",314,1,354739,2
70343L16JM,37,M,"107,820",483,0,107820,3
70343O21HS,26,F,"207,056",442,1,207056,3
70351X98DV,27,F,"312,393",135,0,312393,1
70355L22QJ,60,F,"91,867",493,1,91867,3
70356K71FW,52,F,"364,981",250,1,364981,2
70358F73KD,29,M,"168,085",850,1,168085,4
70358M65TZ,45,M,"263,581",441,1,263581,3
70359X48RW,59,F,"432,784",419,0,432784,3
70360W27VY,46,F,"521,357",258,1,521357,2
70362Y86OS,58,F,"366,005",224,0,366005,2
70363V20DD,37,M,"292,548",283,0,292548,2
70364D05PJ,57,F,"106,107",477,0,106107,3
70365Y23SJ,51,M,"413,228",278,1,413228,2
70366N51RF,37,M,"533,400",416,1,533400,3
70368O38ZI,63,M,"74,324",676,1,74324,4
70369I31GU,50,F,"380,605",952,1,380605,4
70370L55HI,40,M,"105,425",488,0,105425,3
70372B76OK,34,M,"107,396",351,0,107396,2
70372T98GH,53,M,"372,052",423,1,372052,3
70373M08RN,44,M,"455,478",19,1,455478,1
70373Q25EA,41,M,"325,001",297,0,325001,2
70376S93BL,44,M,"126,943",203,0,126943,2
70376Y97KJ,60,F,"256,800",374,1,256800,3
70378Z87ZO,32,F,"194,547",376,1,194547,3
70380L39OP,40,F,"316,149",254,0,316149,2
70383G21FI,62,M,"300,322",372,1,300322,3
70387V91GW,39,M,"264,105",364,1,264105,3
70388J58SZ,27,F,"461,040",357,0,461040,2
70389B62UX,55,M,"377,224",340,1,377224,2
70393R00BN,34,F,"292,368",251,1,292368,2
70399D53JU,62,F,"455,197",206,0,455197,2
70401U04HT,42,F,"283,021",499,1,283021,3
70403S54ZX,55,M,"783,165",791,1,783165,4
70403T87GO,60,F,"272,317",394,1,272317,3
70404S23OZ,63,M,"662,219",291,0,662219,2
70404S99AV,31,F,"308,259",257,0,308259,2
70407R57MH,61,F,"148,099",13,0,148099,1
70408M93LC,40,M,"563,083",640,1,563083,4
70415O31JE,41,M,"610,931",809,1,610931,4
70417Z50ZO,30,M,"169,992",83,1,169992,1
70420F57HQ,44,M,"278,283",459,1,278283,3
70421W15GI,62,M,"506,454",409,1,506454,3
70422F64LQ,39,M,"586,691",792,1,586691,4
70433I44LE,38,M,"527,693",413,1,527693,3
70438Z00TH,25,M,"177,320",450,0,177320,3
70439T95PW,49,M,"294,104",198,0,294104,1
70440P54CS,36,F,"476,741",687,1,476741,4
70440Q13GX,39,M,"164,383",259,1,164383,2
70443E55PH,49,M,"457,732",238,0,457732,2
70445N44DA,53,F,"213,053",398,1,213053,3
70447I77UL,41,M,"391,714",479,0,391714,3
70448T40LH,43,F,"326,901",417,0,326901,3
70448T43OH,45,M,"133,954",298,0,133954,2
70450L06LK,56,M,"561,950",295,1,561950,2
70455E12MU,46,M,"204,767",172,0,204767,1
70462D70GR,27,M,"260,661",216,1,260661,2
70463O97KX,44,M,"318,225",202,1,318225,2
70465S18JS,63,M,"635,715",267,0,635715,2
70467O22WM,46,M,"339,054",465,1,339054,3
70469E77LL,33,M,"167,136",305,0,167136,2
70471D10XH,29,M,"273,031",251,0,273031,2
70471T83XN,50,M,"767,336",143,1,767336,1
70472M34OK,34,F,"339,010",451,1,339010,3
70473U64RQ,62,M,"694,553",276,0,694553,2
70475T48UU,49,M,"609,616",448,1,609616,3
70482V14WA,27,M,"245,646",270,1,245646,2
70484S57SJ,56,M,"248,009",536,1,248009,4
70487L83UN,35,M,"239,066",243,0,239066,2
70487Y80SS,61,M,"659,719",416,1,659719,3
70493D74OT,33,M,"222,194",443,1,222194,3
70493U85SM,35,F,"139,755",297,1,139755,2
70493X65TL,45,F,"452,325",493,1,452325,3
70494A88FK,53,M,"630,356",269,1,630356,2
70497S82NO,53,M,"126,134",127,0,126134,1
70505V22NB,56,M,"111,193",338,0,111193,2
70506C03MC,65,F,"196,341",229,0,196341,2
70506U57GX,64,F,"283,056",245,0,283056,2
70508I23MZ,52,F,"485,152",220,1,485152,2
70511R03HS,26,F,"383,962",325,0,383962,2
70512O84EI,47,F,"346,616",618,0,346616,4
70512Q97XT,29,F,"409,437",180,1,409437,1
70512Z74NQ,47,M,"173,328",390,0,173328,3
70514G43OL,38,M,"108,113",456,0,108113,3
70514X05KE,62,M,"726,417",52,0,726417,1
70516W43PE,32,F,"231,013",263,0,231013,2
70519N72KT,28,M,"234,296",335,0,234296,2
70521O36HU,65,M,"435,652",759,1,435652,4
70525Z80KP,25,F,"402,925",290,1,402925,2
70526I52EH,33,F,"429,987",355,0,429987,2
70531F42QU,40,M,"451,216",234,1,451216,2
70532E68JH,58,F,"150,981",466,1,150981,3
70534V67UW,61,F,"231,573",485,1,231573,3
70541I73ZV,34,F,"492,136",378,1,492136,3
70545B08RO,39,F,"467,432",452,1,467432,3
70547O40QG,48,M,"105,372",261,0,105372,2
70548E27AS,45,M,"396,203",362,1,396203,3
70548G86YI,44,F,"386,944",120,0,386944,1
70548T51CS,54,M,"217,463",269,0,217463,2
70549W60GI,39,F,"364,760",979,1,364760,4
70550U60RO,64,M,"380,614",46,0,380614,1
70552A90VU,38,M,"341,497",392,1,341497,3
70552U57NA,54,M,"557,748",807,1,557748,4
70553P41GX,29,F,"378,408",484,1,378408,3
70559K23ZX,44,F,"461,248",187,0,461248,1
70566H52LB,59,F,"480,389",23,0,480389,1
70566K52ZC,25,F,"307,501",212,1,307501,2
70567J54DM,45,M,"490,183",248,0,490183,2
70567P37MJ,48,F,"398,333",339,0,398333,2
70572A27BT,32,M,"243,197",722,1,243197,4
70572S87ZR,42,F,"596,720",393,1,596720,3
70574G33AB,27,M,"130,890",499,1,130890,3
70574Z37DA,61,F,"509,867",88,1,509867,1
70580L11DN,39,M,"403,132",400,1,403132,3
70580R48NC,28,F,"320,056",296,1,320056,2
70582D43FX,39,F,"388,219",898,1,388219,4
70582M07IX,51,M,"723,937",157,1,723937,1
70586D62MN,49,F,"700,747",228,1,700747,2
70591M63TX,35,F,"392,013",465,0,392013,3
70592K59HG,37,M,"489,845",333,1,489845,2
70592Z10OZ,62,F,"179,421",7,0,179421,1
70593N74UJ,34,M,"199,327",912,1,199327,4
70594O22JU,39,M,"429,824",209,0,429824,2
70595S79ZA,49,M,"495,458",301,0,495458,2
70595Z96KM,47,F,"340,944",215,0,340944,2
70596C39JK,26,F,"432,470",442,1,432470,3
70599S37IX,26,M,"238,283",155,0,238283,1
70605E05LZ,54,F,"417,528",513,1,417528,4
70605P87NV,56,M,"410,826",215,1,410826,2
70607N06PY,37,F,"700,483",309,0,700483,2
70609P50TX,57,F,"330,915",480,0,330915,3
70611F17IV,43,M,"323,192",366,1,323192,3
70619N63WS,25,F,"413,116",46,1,413116,1
70623D76RX,33,F,"392,400",380,1,392400,3
70627F28BQ,40,F,"398,904",155,0,398904,1
70629F98ZB,53,M,"273,929",427,1,273929,3
70631B85CU,35,F,"391,522",245,0,391522,2
70633B44XR,43,M,"158,344",419,1,158344,3
70637T18NE,28,M,"221,398",402,0,221398,3
70638M65YF,43,F,"560,293",267,0,560293,2
70638X34IY,44,M,"177,248",318,0,177248,2
70639E31TH,26,M,"230,154",5,1,230154,1
70641J75FG,59,M,"581,108",426,1,581108,3
70641S90ZR,53,M,"321,693",461,1,321693,3
70648K86QV,62,M,"215,861",443,1,215861,3
70649J16LV,54,F,"365,539",218,0,365539,2
70652X04AC,57,M,"225,058",177,0,225058,1
70659R14WQ,44,M,"256,501",378,1,256501,3
70663E54OK,45,F,"578,824",377,0,578824,3
70666B18XA,36,F,"414,952",448,1,414952,3
70669U40QD,51,F,"366,832",102,0,366832,1
70676N65HV,63,F,"208,240",188,1,208240,1
70677D07LA,37,M,"701,597",177,0,701597,1
70678J04LT,38,M,"286,936",478,1,286936,3
70679I86AT,62,M,"390,037",321,0,390037,2
70683Z60FM,48,M,"460,219",133,1,460219,1
70685E56EN,38,F,"280,059",209,0,280059,2
70690S79JL,27,F,"383,739",378,0,383739,3
70695N47LG,42,M,"118,451",465,0,118451,3
70696M26TI,55,F,"226,531",225,1,226531,2
70703W94WD,36,F,"489,720",472,0,489720,3
70708W44FY,38,M,"546,477",231,1,546477,2
70709N42YC,27,F,"366,611",300,1,366611,2
70710Y21XV,56,M,"527,114",135,0,527114,1
70711O32BV,52,M,"531,015",324,0,531015,2
70712B71BE,56,F,"183,400",272,0,183400,2
70713C62DA,36,M,"325,307",327,1,325307,2
70713L45FM,58,F,"438,187",122,0,438187,1
70714Q87FW,57,F,"415,416",419,1,415416,3
70715K15QL,40,M,"459,245",263,1,459245,2
70717U24WE,58,F,"250,869",57,0,250869,1
70718A20KI,65,F,"292,413",103,0,292413,1
70720V89FF,41,F,"532,541",253,0,532541,2
70722Q35HN,61,F,"293,235",523,1,293235,4
70727B27FH,52,F,"322,763",258,0,322763,2
70727P88QP,34,M,"286,732",428,1,286732,3
70728A37IM,38,M,"430,549",412,1,430549,3
70729D11BA,40,F,"438,611",822,1,438611,4
70731V20HD,39,M,"493,197",256,1,493197,2
70736M13FO,64,F,"419,224",326,1,419224,2
70737V27BW,54,M,"511,249",121,0,511249,1
70737W08WD,53,M,"796,634",460,1,796634,3
70737Z30TW,35,M,"116,698",284,0,116698,2
70739P37FU,37,F,"403,104",544,1,403104,4
70740M55AG,36,M,"458,863",331,0,458863,2
70742E67KZ,50,F,"441,120",275,1,441120,2
70751S21FS,54,M,"357,187",39,1,357187,1
70754D10VV,27,F,"498,067",137,0,498067,1
70754Y37TJ,56,M,"798,293",36,1,798293,1
70755D69KO,64,M,"618,868",228,0,618868,2
70755J08DZ,51,F,"501,408",455,1,501408,3
70756R56QB,61,M,"70,747",261,0,70747,2
70763R35AR,53,F,"339,424",173,1,339424,1
70763W27VH,28,F,"463,272",367,0,463272,3
70763Y24ZJ,41,F,"314,701",632,1,314701,4
70764N50TQ,64,M,"618,566",201,0,618566,2
70770X26OW,51,F,"257,280",478,1,257280,3
70772Q31ZX,46,M,"204,106",490,1,204106,3
70773A09NL,26,M,"218,973",353,0,218973,2
70775I05HJ,28,M,"284,175",114,1,284175,1
70775K26AC,60,F,"209,965",605,0,209965,4
70778J83DG,37,M,"459,758",206,0,459758,2
70780N60TG,54,F,"119,469",148,0,119469,1
70781H52VQ,40,F,"270,979",457,1,270979,3
70794D75SP,38,F,"487,128",481,1,487128,3
70798W15TT,41,M,"179,868",491,1,179868,3
70807B09MM,57,F,"92,867",121,0,92867,1
70809R55PX,42,M,"495,772",270,1,495772,2
70813D73LT,55,F,"305,040",289,0,305040,2
70814P46TD,28,F,"385,257",496,1,385257,3
70815Q93TZ,26,F,"281,880",495,0,281880,3
70817D66JD,64,F,"287,928",251,0,287928,2
70826M67DZ,31,M,"160,132",285,0,160132,2
70828N66FC,53,M,"606,225",458,1,606225,3
70829M72CP,55,F,"362,029",327,0,362029,2
70836W96EC,35,M,"124,910",49,0,124910,1
70837F88AA,60,F,"158,523",470,1,158523,3
70838E24PV,56,F,"277,379",381,0,277379,3
70842A06WQ,26,M,"143,926",496,0,143926,3
70852U85WN,30,F,"377,091",398,1,377091,3
70854A60MT,58,M,"604,540",143,1,604540,1
70857F94TD,48,M,"476,529",275,0,476529,2
70860B31AO,57,M,"78,538",274,0,78538,2
70873C88ZL,64,M,"337,547",261,0,337547,2
70873O63JM,49,F,"427,853",947,0,427853,4
70878U00AL,54,F,"340,784",418,1,340784,3
70881Z14IJ,61,M,"681,931",596,1,681931,4
70884W07AD,62,M,"450,391",226,1,450391,2
70886N58IT,60,M,"193,224",178,0,193224,1
70890X67DJ,52,F,"517,403",480,1,517403,3
70891J40AE,58,F,"526,904",240,1,526904,2
70892K00GT,30,F,"355,001",219,0,355001,2
70893Y63VA,38,F,"623,368",851,1,623368,4
70895N64XR,46,M,"183,728",369,1,183728,3
70895N72RS,31,M,"281,340",323,0,281340,2
70897K28DR,43,F,"448,331",614,1,448331,4
70899N44WH,25,F,"365,551",418,1,365551,3
70900W25WL,63,F,"249,829",483,1,249829,3
70905M02GF,33,M,"227,064",6,1,227064,1
70908Q67QM,52,M,"144,591",223,0,144591,2
70909N03AC,53,M,"218,020",686,1,218020,4
70910R47QB,42,M,"450,920",307,1,450920,2
70915J97JI,60,M,"201,770",657,1,201770,4
70915P95LH,28,F,"377,350",375,1,377350,3
70917G75WW,58,M,"793,409",85,1,793409,1
70930V47BN,61,F,"482,451",339,1,482451,2
70935W74DG,60,M,"570,971",421,1,570971,3
70940C54UV,58,M,"697,906",70,0,697906,1
70942M66HC,60,M,"658,389",409,1,658389,3
70945E30OV,37,M,"283,076",356,0,283076,2
70946E37HK,43,M,"131,662",83,0,131662,1
70946G54KP,62,M,"227,397",157,1,227397,1
70948L96SW,30,M,"241,855",840,1,241855,4
70950C63PW,33,M,"294,209",997,1,294209,4
70953R33QN,52,M,"340,502",57,0,340502,1
70954E49VL,57,M,"349,968",225,0,349968,2
70957W68ER,60,M,"284,044",182,0,284044,1
70963A05GJ,53,M,"790,035",35,1,790035,1
70963I09OW,58,F,"457,379",679,1,457379,4
70966G89GQ,59,F,"259,949",967,1,259949,4
70970T89UO,43,M,"190,050",321,0,190050,2
70979W92VQ,63,M,"570,482",378,1,570482,3
70981H28BQ,61,M,"127,461",367,0,127461,3
70981I38NZ,41,F,"744,389",245,1,744389,2
70983M46UV,47,M,"454,618",217,1,454618,2
70983V24II,62,M,"488,726",618,1,488726,4
70985K59KV,50,M,"325,071",247,1,325071,2
70987K56XQ,62,F,"294,000",492,1,294000,3
70988D15NM,49,M,"195,476",294,0,195476,2
70990T34DI,47,M,"310,091",357,0,310091,2
70993J98DQ,45,M,"365,495",341,1,365495,2
70994D70SF,52,M,"98,297",30,0,98297,1
71002C26UC,53,F,"393,968",406,1,393968,3
71005J75IE,31,F,"312,152",395,1,312152,3
71007A09CJ,63,F,"461,120",31,0,461120,1
71009P29XK,61,M,"231,205",166,0,231205,1
71009R24UX,34,M,"235,239",265,1,235239,2
71011D43RG,34,F,"334,840",439,1,334840,3
71013F78AN,50,M,"432,236",371,1,432236,3
71014E97AK,57,F,"516,331",359,1,516331,2
71019T43OD,45,M,"727,272",265,1,727272,2
71020H68KU,26,M,"259,791",89,0,259791,1
71020R12JV,56,M,"732,271",472,1,732271,3
71021K83RA,50,M,"752,595",664,1,752595,4
71025P87IP,48,F,"630,877",490,1,630877,3
71028P37TO,34,F,"420,606",387,1,420606,3
71029C88SY,55,F,"348,461",295,1,348461,2
71029W85RJ,58,F,"458,680",442,1,458680,3
71036P22HJ,29,F,"466,800",203,1,466800,2
71037C94HG,48,M,"215,978",331,1,215978,2
71038N83LJ,36,M,"251,743",437,1,251743,3
71039X22KR,27,M,"267,042",157,1,267042,1
71040K18WY,53,M,"271,986",653,1,271986,4
71042K93KU,31,M,"148,225",552,0,148225,4
71043U04ZE,62,M,"592,050",330,1,592050,2
71043X29AQ,61,F,"339,997",261,1,339997,2
71044D20XH,33,M,"181,205",388,0,181205,3
71045H43ST,45,F,"575,709",411,1,575709,3
71047R30FQ,50,M,"537,816",350,0,537816,2
71048H03OE,54,F,"102,115",105,0,102115,1
71052V01FZ,48,F,"484,528",300,0,484528,2
71054W99EM,41,M,"199,892",249,0,199892,2
71055Q86LC,44,M,"198,513",358,0,198513,2
71056X44QP,29,M,"298,855",189,1,298855,1
71058J71KD,55,M,"704,432",512,1,704432,4
71058P81PS,41,M,"258,426",338,0,258426,2
71060D78FZ,30,M,"226,126",332,1,226126,2
71064G41KC,39,F,"323,355",128,0,323355,1
71066R64JA,63,M,"204,305",211,1,204305,2
71070K40DW,39,F,"433,549",418,1,433549,3
71074H53BY,65,F,"494,923",406,1,494923,3
71074O61BY,61,F,"219,363",285,0,219363,2
71079K61MT,63,F,"207,864",656,1,207864,4
71085R29IU,27,F,"184,299",349,1,184299,2
71086Q63DO,41,M,"232,960",348,1,232960,2
71092P28JM,25,M,"299,414",265,1,299414,2
71098I93MW,27,M,"184,196",247,0,184196,2
71099R72WZ,62,F,"273,403",646,1,273403,4
71102Q04HY,64,F,"434,053",269,1,434053,2
71103F50GC,30,M,"260,323",271,1,260323,2
71104N53RY,39,M,"248,998",205,1,248998,2
71110K52OR,33,F,"401,399",416,1,401399,3
71111J56BG,52,M,"503,077",218,1,503077,2
71111Z41DD,61,F,"386,245",529,1,386245,4
71117L16KE,52,F,"432,909",905,1,432909,4
71121R20RB,31,F,"335,009",395,0,335009,3
71122M77LK,47,M,"554,523",137,1,554523,1
71124Z75CS,45,M,"406,399",482,0,406399,3
71126O11DZ,49,M,"256,040",309,1,256040,2
71137U52RE,41,M,"710,845",275,0,710845,2
71138Z63LV,39,M,"224,958",308,1,224958,2
71139A06FX,59,M,"381,082",469,0,381082,3
71139Z87ES,39,F,"439,931",244,1,439931,2
71140B24TD,46,M,"496,914",291,1,496914,2
71140K51YE,48,M,"245,329",408,1,245329,3
71140P17DZ,51,F,"239,656",296,0,239656,2
71146I13VE,65,M,"400,650",210,0,400650,2
71148Z36VC,64,F,"278,597",267,0,278597,2
71149B74DC,44,M,"468,890",249,0,468890,2
71153Q83IQ,56,F,"96,661",266,0,96661,2
71155J24NM,56,F,"144,357",269,0,144357,2
71156F20BP,65,M,"273,772",359,1,273772,2
71158N69TS,33,F,"352,439",386,1,352439,3
71158Y13II,51,M,"333,758",253,0,333758,2
71162P63ZZ,26,M,"116,692",256,0,116692,2
71165A18KI,43,F,"513,083",480,1,513083,3
71167T56TY,54,M,"380,756",315,1,380756,2
71175L72AS,37,F,"485,179",470,1,485179,3
71177B95DS,28,F,"202,939",479,1,202939,3
71180F26FI,52,M,"428,413",523,1,428413,4
71181A06NX,55,M,"770,676",455,1,770676,3
71181R51ML,41,F,"564,461",619,1,564461,4
71181W60VR,34,M,"283,405",285,1,283405,2
71182Y52HU,39,F,"481,696",656,1,481696,4
71183A14WZ,49,M,"589,045",472,1,589045,3
71184N45HJ,28,F,"365,123",407,0,365123,3
71191F09RA,56,M,"162,144",147,0,162144,1
71193P15TD,38,F,"670,461",781,1,670461,4
71198V55VJ,63,F,"125,363",271,0,125363,2
71200C05IR,36,M,"406,026",477,1,406026,3
71200O12KD,35,F,"178,912",444,0,178912,3
71207J80FG,54,F,"372,256",457,1,372256,3
71207U00JW,60,M,"594,798",661,1,594798,4
71207X50IV,38,M,"168,328",14,0,168328,1
71209P43IJ,65,F,"99,472",211,0,99472,2
71213R78TG,39,M,"485,471",380,1,485471,3
71214Y93ZW,25,M,"235,979",263,0,235979,2
71215R57IN,53,F,"141,581",233,0,141581,2
71216O71RA,30,M,"224,258",489,1,224258,3
71216R33AU,32,F,"317,992",212,1,317992,2
71219D19FH,36,M,"344,237",378,1,344237,3
71221W94GY,60,M,"306,701",244,0,306701,2
71228N62VF,40,M,"203,798",267,0,203798,2
71234L17XD,54,M,"465,991",366,1,465991,3
71235L51KE,29,F,"482,936",495,1,482936,3
71236K69KJ,29,F,"285,920",319,1,285920,2
71241J47UE,52,F,"291,445",76,0,291445,1
71243W70PN,46,M,"335,865",396,1,335865,3
71244F62VH,36,M,"762,280",697,1,762280,4
71245A24BF,47,M,"151,761",472,1,151761,3
71245Q89HK,45,M,"187,283",256,0,187283,2
71248D61NN,26,F,"335,569",337,0,335569,2
71250T80DP,25,F,"167,059",402,1,167059,3
71250V40ZH,27,M,"121,964",206,0,121964,2
71255A20LZ,31,M,"274,809",268,0,274809,2
71258P19FD,51,F,"479,875",307,0,479875,2
71261H00IP,25,M,"121,058",305,0,121058,2
71262E94RO,55,M,"400,068",998,1,400068,4
71262F41NK,25,M,"215,879",17,1,215879,1
71262Q70DR,32,M,"204,987",206,0,204987,2
71262Z14FK,64,M,"259,822",211,1,259822,2
71265Y63PJ,36,F,"374,952",997,1,374952,4
71266B95GX,49,F,"502,349",494,1,502349,3
71266R10GK,60,F,"109,611",96,0,109611,1
71270Q97GZ,39,M,"773,213",676,1,773213,4
71270T72AU,39,F,"795,488",433,1,795488,3
71273O41FS,39,M,"464,067",370,0,464067,3
71274Q40AV,44,M,"170,007",462,1,170007,3
71274Y84HU,45,M,"391,703",266,1,391703,2
71299P19UU,42,M,"172,992",375,1,172992,3
71300A00XJ,38,M,"630,496",132,1,630496,1
71307J58PP,28,F,"254,920",429,1,254920,3
71307V98HN,60,M,"181,187",817,1,181187,4
71308H05MD,26,M,"168,612",925,1,168612,4
71314E11YW,47,M,"527,661",465,1,527661,3
71315I85DM,35,M,"147,065",375,0,147065,3
71315K72SZ,62,F,"349,253",459,1,349253,3
71316D77HX,65,F,"344,421",300,1,344421,2
71317B06QG,26,F,"387,929",28,0,387929,1
