,CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
66938,61,986103,True,False,False,False,1
66939,47,2395716,False,False,True,False,1
66940,29,2533869,True,False,False,False,1
66941,48,1408016,True,False,False,False,1
66942,26,1111745,False,False,True,False,1
66943,58,2928724,False,False,False,False,0
66944,27,2436104,True,False,True,False,1
66945,28,1050609,True,False,False,True,1
66946,57,2846037,True,False,False,True,1
66947,28,2485378,True,False,True,False,1
66948,38,2161247,False,False,True,False,1
66949,62,2490058,False,True,False,False,1
66950,58,1780541,False,False,False,True,1
66951,65,1952243,False,True,False,False,1
66952,46,2664768,False,True,False,False,1
66953,45,2259993,False,True,False,False,1
66954,37,1886109,False,False,False,True,1
66955,49,1434916,False,True,False,False,1
66956,38,3088553,True,False,False,True,1
66957,48,1447529,True,False,True,False,1
66958,46,2079760,False,False,True,False,1
66959,43,2183161,True,False,False,False,1
66960,59,1104965,True,False,False,False,1
66961,36,2864527,True,False,False,False,1
66962,55,1008246,True,False,False,True,1
66963,60,2901890,True,False,False,False,1
66964,47,2206237,False,True,False,False,1
66965,29,2215990,True,True,False,False,1
66966,50,3352929,True,False,True,False,1
66967,46,1951116,True,False,False,False,1
66968,63,2647024,True,False,True,False,1
66969,34,1089294,True,False,False,True,1
66970,37,3448442,True,False,False,False,1
66971,33,1650251,True,True,False,False,1
66972,38,2424675,False,False,True,False,1
66973,64,1370938,True,False,True,False,1
66974,65,995955,False,True,False,False,1
66975,59,2228381,True,False,True,False,1
66976,61,3086614,True,False,False,False,1
66977,60,1199858,False,False,True,False,1
66978,38,3455282,True,True,False,False,1
66979,41,2242305,False,False,True,False,1
66980,53,917839,False,False,False,True,1
66981,34,1298154,False,False,False,True,1
66982,30,1676230,False,True,False,False,1
66983,27,1968108,False,False,False,True,1
66984,38,2518439,True,False,False,True,1
66985,48,3111134,True,False,False,True,1
66986,45,2363350,False,True,False,False,1
66987,49,3433715,True,False,False,False,1
66988,34,1921898,False,False,False,False,1
66989,48,2364078,False,True,False,False,1
66990,65,1761132,False,True,False,False,1
66991,38,2216898,True,False,True,False,1
66992,25,1353741,False,False,False,False,0
66993,49,2222178,True,False,False,False,1
66994,48,2132809,True,False,False,False,1
66995,53,1752033,True,False,False,False,1
66996,28,2061397,True,False,False,True,1
66997,65,2871549,False,False,False,True,1
66998,53,1227884,True,False,False,True,1
66999,38,1649778,False,False,False,True,1
67000,44,2363002,False,True,False,False,1
67001,44,1861901,False,False,False,False,1
67002,49,1391655,False,False,False,False,1
67003,58,1371504,True,False,True,False,1
67004,53,928556,True,False,False,False,1
67005,64,2957654,False,False,False,True,1
67006,50,3393068,True,False,True,False,1
67007,52,3254549,True,False,False,True,1
67008,56,1925689,False,True,False,False,1
67009,65,869333,True,False,False,False,1
67010,27,1673614,True,False,False,False,1
67011,55,3338696,False,True,False,False,1
67012,37,2628083,True,False,False,False,1
67013,39,2592854,True,False,False,False,1
67014,53,913151,True,False,True,False,1
67015,63,2975914,False,False,False,True,1
67016,65,1364987,False,False,True,False,1
67017,35,1905488,False,False,False,False,1
67018,59,1108998,True,True,False,False,1
67019,45,2510223,False,False,False,False,1
67020,64,1425445,False,False,False,False,1
67021,47,2238614,False,False,False,False,1
67022,55,1807801,False,True,False,False,1
67023,25,1354998,False,False,False,False,0
67024,55,554167,False,False,True,False,1
67025,53,1339984,False,False,True,False,1
67026,46,1413560,True,True,False,False,1
67027,53,1875915,True,False,False,False,1
67028,49,2585828,True,True,False,False,1
67029,36,1558908,False,True,False,False,1
67030,51,695517,True,False,True,False,1
67031,53,1346329,True,False,False,False,1
67032,52,1272510,True,False,True,False,1
67033,60,603858,False,True,False,False,0
67034,60,1151217,False,False,False,False,0
67035,45,2445662,True,False,True,False,1
67036,57,555668,True,False,False,False,0
67037,60,2659764,True,False,False,True,1
67038,32,981705,False,False,True,False,1
67039,26,873487,False,False,False,False,0
67040,25,1285912,False,True,False,False,1
67041,31,1136442,True,False,True,False,1
67042,44,1676541,False,False,False,False,1
67043,33,2406457,True,True,False,False,1
67044,48,2750697,False,False,False,True,1
67045,39,1938915,False,False,False,True,1
67046,58,2511650,True,False,False,True,1
67047,46,2053717,False,False,False,False,1
67048,47,1666257,False,True,False,False,1
67049,43,2191045,True,False,True,False,1
67050,52,1464893,False,False,True,False,1
67051,46,1496333,True,False,False,False,1
67052,27,1233068,False,False,False,False,0
67053,43,2726158,True,True,False,False,1
67054,34,1347617,False,False,True,False,1
67055,63,1931249,False,True,False,False,1
67056,48,1730864,False,False,False,False,1
67057,33,2509549,True,True,False,False,1
67058,37,1478577,False,False,False,True,1
67059,34,1438672,False,False,True,False,1
67060,47,2388795,False,False,True,False,1
67061,60,2094950,False,False,False,False,0
67062,26,1309872,False,True,False,False,1
67063,39,1941867,False,False,False,False,1
67064,30,1446957,False,False,False,False,1
67065,64,3325112,True,True,False,False,1
67066,38,2085237,False,True,False,False,1
67067,59,2357465,False,False,True,False,1
67068,35,1296709,False,True,False,False,1
67069,29,1723231,False,False,True,False,1
67070,63,1606250,True,False,False,True,1
67071,57,2362809,True,False,False,True,1
67072,65,1232967,False,False,False,True,1
67073,44,2221957,False,False,False,False,1
67074,26,1301649,False,False,True,False,1
67075,40,1863581,False,False,True,False,1
67076,65,1566534,True,False,False,True,1
67077,47,2827957,True,True,False,False,1
67078,30,2521105,True,False,True,False,1
67079,32,1621975,True,False,False,True,1
67080,55,1671760,False,True,False,False,1
67081,52,2844022,False,False,False,False,1
67082,43,2084864,True,True,False,False,1
67083,60,1676390,True,True,False,False,1
67084,28,1017210,False,True,False,False,1
67085,42,1792099,False,False,False,True,1
67086,41,1932000,False,False,True,False,1
67087,35,2562622,True,False,False,True,1
67088,44,3301360,True,False,True,False,1
67089,48,3394167,True,False,True,False,1
67090,60,1639673,False,True,False,False,1
67091,42,2257673,False,True,False,False,1
67092,33,1480595,False,False,False,True,1
67093,64,1004451,False,False,True,False,1
67094,31,1275904,True,False,False,True,1
67095,53,1281105,True,True,False,False,1
67096,48,1741210,False,True,False,False,1
67097,57,3297394,False,False,True,False,1
67098,60,2222445,False,True,False,False,1
67099,64,1606494,True,False,False,False,1
67100,40,3299741,True,False,False,True,1
67101,39,1812076,False,False,False,False,1
67102,46,2055414,False,False,False,False,1
67103,64,1078126,True,True,False,False,1
67104,56,677358,True,False,False,False,0
67105,59,3028200,True,False,False,False,1
67106,27,1308225,True,False,True,False,1
67107,45,2066540,False,True,False,False,1
67108,27,2466794,True,True,False,False,1
67109,31,1148006,True,False,False,True,1
67110,60,2013824,True,False,False,False,1
67111,44,2966254,True,True,False,False,1
67112,43,2119348,False,True,False,False,1
67113,29,1969147,True,True,False,False,1
67114,45,2154106,True,False,False,False,1
67115,39,1716307,True,True,False,False,1
67116,29,2054922,True,False,True,False,1
67117,38,2000720,False,False,True,False,1
67118,25,1270995,False,False,False,True,1
67119,59,3053531,False,True,False,False,1
67120,48,2289803,False,True,False,False,1
67121,30,1264615,True,False,True,False,1
67122,26,1843785,True,False,False,False,1
67123,56,3349408,True,False,True,False,1
67124,49,2322315,True,False,False,True,1
67125,37,2395875,True,False,True,False,1
67126,38,2128209,False,False,False,False,1
67127,31,1741099,False,False,False,True,1
67128,54,2668498,True,False,False,False,1
67129,48,2056012,True,False,True,False,1
67130,29,2143332,True,True,False,False,1
67131,39,1521164,False,False,True,False,1
67132,28,1602339,True,False,False,False,1
67133,41,2626197,False,False,False,False,1
67134,52,3151559,False,True,False,False,1
67135,47,1538358,True,False,False,False,1
67136,38,1899093,True,False,False,False,1
67137,58,2653558,True,False,False,False,1
67138,45,2656308,True,False,True,False,1
67139,50,3199659,True,False,True,False,1
67140,57,3016339,True,True,False,False,1
67141,27,1666945,False,False,False,True,1
67142,35,1078005,True,False,False,False,1
67143,55,2602194,True,False,False,True,1
67144,50,2604268,False,False,True,False,1
67145,43,2194625,True,False,False,True,1
67146,55,3295447,False,False,False,False,1
67147,60,2126478,True,False,False,False,1
67148,31,2389567,True,False,True,False,1
67149,46,1845973,True,False,False,False,1
67150,54,965697,False,False,False,True,1
67151,62,1658796,True,True,False,False,1
67152,40,1488823,True,False,False,True,1
67153,28,1028354,False,False,False,False,0
67154,52,662508,False,True,False,False,0
67155,61,939928,True,False,True,False,1
67156,55,3430466,False,False,False,True,1
67157,39,1630577,False,False,True,False,1
67158,60,2674671,False,False,False,True,1
67159,49,2302753,False,False,True,False,1
67160,61,927990,True,False,True,False,1
67161,63,2650864,False,True,False,False,1
67162,57,3238843,True,False,True,False,1
67163,27,1850244,False,False,False,True,1
67164,41,2088472,False,True,False,False,1
67165,51,801644,False,False,False,True,1
67166,27,2044425,True,True,False,False,1
67167,28,1615242,False,True,False,False,1
67168,31,1991283,True,False,True,False,1
67169,35,1758750,False,True,False,False,1
67170,62,1567614,True,True,False,False,1
67171,52,2151995,True,False,True,False,1
67172,29,2587086,True,False,True,False,1
67173,41,1510591,False,False,False,False,1
67174,45,2931791,True,False,True,False,1
67175,41,2768217,True,True,False,False,1
67176,38,2625377,False,False,True,False,1
67177,44,1907080,True,False,False,False,1
67178,62,1906875,True,True,False,False,1
67179,52,2102347,True,True,False,False,1
67180,39,1865385,True,False,True,False,1
67181,43,1779721,True,True,False,False,1
67182,58,1630130,False,True,False,False,1
67183,26,1517940,False,False,False,True,1
67184,36,1416238,True,False,True,False,1
67185,31,1918979,True,False,False,False,1
67186,48,2023801,False,False,False,False,1
67187,27,1233936,False,False,True,False,1
67188,53,3060997,False,True,False,False,1
67189,40,2168826,False,False,False,True,1
67190,47,2753249,False,False,False,False,1
67191,42,2057136,False,False,False,False,1
67192,43,2723830,False,False,True,False,1
67193,34,2461002,True,False,False,False,1
67194,27,1648816,True,False,False,True,1
67195,54,3015164,False,False,False,True,1
67196,54,3026307,False,False,True,False,1
67197,43,2305877,False,False,False,True,1
67198,50,1824497,True,False,False,False,1
67199,25,1831456,False,True,False,False,1
67200,61,1248084,True,False,False,False,1
67201,43,2870643,True,False,True,False,1
67202,62,687768,True,False,False,False,0
67203,43,2670864,False,False,True,False,1
67204,45,1625420,True,False,False,True,1
67205,50,3231387,True,False,False,True,1
67206,46,1777689,False,False,False,True,1
67207,40,1461134,True,False,False,True,1
67208,40,2133316,False,True,False,False,1
67209,43,1712053,False,False,False,True,1
67210,48,2988820,True,True,False,False,1
67211,31,2544780,True,False,False,False,1
67212,53,2969723,True,False,False,False,1
67213,62,666311,True,True,False,False,0
67214,33,1839999,False,True,False,False,1
67215,55,2744409,False,False,False,False,1
67216,35,1164139,True,False,True,False,1
67217,36,1525621,False,False,False,False,1
67218,41,3424246,True,False,False,False,1
67219,35,1562697,False,False,False,False,1
67220,27,1393568,True,False,False,True,1
67221,29,1874719,False,False,True,False,1
67222,40,2229035,False,False,False,False,1
67223,63,1954910,True,False,False,False,1
67224,33,1210737,True,True,False,False,1
67225,60,1773160,False,False,False,False,0
67226,45,2088442,False,True,False,False,1
67227,57,2220623,True,True,False,False,1
67228,32,1174724,False,False,False,True,1
67229,58,625652,True,False,False,True,1
67230,49,2018761,False,False,False,False,1
67231,29,1937258,False,False,False,True,1
67232,35,1065912,False,False,False,False,1
67233,34,1918185,False,False,False,True,1
67234,54,2138698,True,True,False,False,1
67235,25,1661171,True,True,False,False,1
67236,59,1192935,False,False,False,False,0
67237,35,921141,False,True,False,False,1
67238,34,1418674,True,True,False,False,1
67239,36,3243400,True,False,False,True,1
67240,36,1965126,False,True,False,False,1
67241,46,2921176,True,False,True,False,1
67242,49,1663948,True,True,False,False,1
67243,43,1532270,True,False,False,True,1
67244,31,1804589,True,False,False,True,1
67245,62,2192793,False,True,False,False,1
67246,25,2427905,True,False,True,False,1
67247,53,1948016,True,False,True,False,1
67248,60,2880568,False,True,False,False,1
67249,40,2489561,False,False,False,True,1
67250,64,1331214,True,False,True,False,1
67251,57,2322379,False,False,True,False,1
67252,32,1569569,False,False,False,True,1
67253,42,1505328,True,False,False,False,1
67254,58,1781465,True,False,False,False,1
67255,42,2401421,False,True,False,False,1
67256,38,2806818,True,False,True,False,1
67257,58,1952026,True,False,True,False,1
67258,40,2066539,True,False,True,False,1
67259,36,2229114,True,False,False,True,1
67260,33,1219251,True,True,False,False,1
67261,58,1741491,True,True,False,False,1
67262,38,2172439,True,False,True,False,1
67263,50,2725798,False,False,False,True,1
67264,25,2013060,True,False,True,False,1
67265,28,2074055,False,False,False,True,1
67266,48,2168010,False,False,True,False,1
67267,26,1392485,False,True,False,False,1
67268,50,2887301,True,False,False,True,1
67269,33,1175860,False,False,False,True,1
67270,27,1070457,False,True,False,False,1
67271,39,1675495,True,False,False,True,1
67272,61,894191,True,True,False,False,1
67273,62,2331152,True,False,True,False,1
67274,64,1340235,True,True,False,False,1
67275,30,1864628,True,False,False,False,1
67276,26,1826240,True,False,True,False,1
67277,34,1303341,True,False,False,False,1
67278,51,1406501,False,False,False,False,1
67279,37,2941404,True,True,False,False,1
67280,54,2734006,False,False,True,False,1
67281,41,2207596,False,False,False,False,1
67282,43,1803572,True,True,False,False,1
67283,42,1709572,True,True,False,False,1
67284,42,2209470,False,True,False,False,1
67285,55,2982108,True,True,False,False,1
67286,27,2254797,True,False,False,False,1
67287,44,2397253,True,True,False,False,1
67288,62,3174572,False,False,False,True,1
67289,56,3014676,True,False,False,True,1
67290,26,1326363,True,False,False,False,1
67291,57,2647342,True,True,False,False,1
67292,46,3145350,True,True,False,False,1
67293,27,1068219,False,False,True,False,1
67294,33,1043880,True,False,True,False,1
67295,48,1842234,True,False,True,False,1
67296,27,2466985,True,True,False,False,1
67297,35,1501634,True,False,True,False,1
67298,54,2082279,False,False,False,True,1
67299,26,1576079,True,False,False,True,1
67300,61,3354383,True,False,False,False,1
67301,48,1866935,False,False,False,False,1
67302,36,2641420,True,True,False,False,1
67303,49,2492523,False,False,False,False,1
67304,58,3353104,False,False,False,False,0
67305,50,1939683,False,True,False,False,1
67306,32,1219749,False,False,False,True,1
67307,50,1429308,False,False,True,False,1
67308,63,3242221,True,False,True,False,1
67309,35,1317461,False,True,False,False,1
67310,39,2626828,True,False,True,False,1
67311,31,2323963,True,True,False,False,1
67312,44,1605073,False,False,True,False,1
67313,56,3238515,True,True,False,False,1
67314,56,947250,True,True,False,False,1
67315,60,816787,True,True,False,False,1
67316,53,1634342,True,False,False,True,1
67317,38,3324824,True,True,False,False,1
67318,59,1103182,False,False,False,True,1
67319,33,2575792,True,False,False,False,1
67320,62,3311788,False,False,False,False,1
67321,26,1676328,False,False,True,False,1
67322,36,1419924,False,True,False,False,1
67323,26,2317542,True,False,False,True,1
67324,30,1112231,False,False,False,True,1
67325,29,2055414,True,False,True,False,1
67326,60,1881372,True,False,False,False,1
67327,27,1684111,False,False,False,False,0
67328,57,2127706,False,False,True,False,1
67329,33,1095930,False,True,False,False,1
67330,39,3407403,True,True,False,False,1
67331,43,1524475,False,True,False,False,1
67332,36,2070427,False,False,False,False,1
67333,37,2517490,False,False,False,False,1
67334,60,580567,False,False,False,False,0
67335,57,2604796,True,True,False,False,1
67336,29,1759580,True,False,False,False,1
67337,36,2345246,False,False,False,True,1
67338,62,2722587,True,False,False,False,1
67339,64,1561407,False,False,True,False,1
67340,58,2329816,False,False,False,False,0
67341,63,3050067,True,False,False,False,1
67342,48,3213805,True,False,False,False,1
67343,61,3303600,False,False,False,False,1
67344,35,1894535,False,False,False,False,1
67345,34,1341650,True,False,False,False,1
67346,54,1541782,False,True,False,False,1
67347,50,2768648,False,False,False,False,1
67348,64,2169480,False,True,False,False,1
67349,35,1138077,True,False,False,False,1
67350,38,2672092,False,True,False,False,1
67351,59,2932758,True,True,False,False,1
67352,64,1325200,False,False,True,False,1
67353,50,3063776,True,True,False,False,1
67354,38,2511300,False,False,False,False,1
67355,28,2270523,True,True,False,False,1
67356,43,1733502,False,False,False,False,1
67357,50,2379907,False,False,False,True,1
67358,59,1979832,False,False,False,True,1
67359,43,1559280,True,False,False,False,1
67360,32,1779314,False,False,False,True,1
67361,54,3274896,False,False,False,True,1
67362,41,3451810,True,False,False,False,1
67363,56,2457566,False,False,False,False,1
67364,49,1980970,True,False,True,False,1
67365,38,2462904,False,False,False,False,1
67366,50,2282162,True,True,False,False,1
67367,38,1622717,True,False,False,False,1
67368,49,1996615,True,True,False,False,1
67369,40,1483815,False,False,False,False,1
67370,35,1076994,False,False,True,False,1
67371,55,1183352,True,False,True,False,1
67372,50,2903393,True,True,False,False,1
67373,46,2409177,True,False,False,False,1
67374,27,1573522,True,True,False,False,1
67375,63,3044388,True,False,False,False,1
67376,53,2925481,False,False,False,False,1
67377,44,2673801,True,False,False,False,1
67378,26,931126,False,True,False,False,1
67379,49,1796977,True,True,False,False,1
67380,33,1140042,True,True,False,False,1
67381,54,2969498,False,False,False,False,1
67382,33,2057985,False,False,False,False,1
67383,48,2945882,True,False,True,False,1
67384,45,1431948,True,False,True,False,1
67385,48,1923228,False,False,False,False,1
67386,54,2643942,True,False,False,False,1
67387,63,2645475,True,False,True,False,1
67388,32,2467973,True,False,True,False,1
67389,54,1007979,True,False,True,False,1
67390,60,671991,True,False,False,True,1
67391,29,1891302,False,False,True,False,1
67392,25,1034482,False,False,True,False,1
67393,54,2209423,True,False,False,True,1
67394,64,1313684,False,False,False,True,1
67395,27,1354329,True,False,False,False,1
67396,25,1210224,False,False,True,False,1
67397,52,2548057,True,True,False,False,1
67398,61,2358995,True,False,False,False,1
67399,34,2375284,True,True,False,False,1
67400,44,2346638,False,False,True,False,1
67401,25,1980458,False,False,True,False,1
67402,45,2263869,False,False,False,False,1
67403,35,1224604,False,True,False,False,1
67404,51,1675814,True,True,False,False,1
67405,31,1310690,False,False,False,True,1
67406,25,1701872,False,False,False,False,0
67407,57,1526098,False,True,False,False,1
67408,58,3448714,True,True,False,False,1
67409,48,1520206,False,False,False,True,1
67410,45,1912162,False,False,False,False,1
67411,42,1479763,False,False,False,False,1
67412,45,2382057,True,False,True,False,1
67413,28,1556314,False,False,False,True,1
67414,38,1995256,False,False,True,False,1
67415,30,2081315,True,False,True,False,1
67416,45,1514074,True,False,False,False,1
67417,43,3321331,True,True,False,False,1
67418,38,1989677,True,True,False,False,1
67419,55,2941605,False,False,False,False,1
67420,60,592371,True,True,False,False,0
67421,47,2578498,True,False,True,False,1
67422,38,1795323,False,True,False,False,1
67423,48,1750692,True,True,False,False,1
67424,43,1415788,False,True,False,False,1
67425,37,1970589,False,False,False,False,1
67426,64,617874,False,False,False,False,0
67427,61,2480418,False,False,True,False,1
67428,63,3180728,False,True,False,False,1
67429,62,1703694,True,False,False,False,1
67430,65,1620836,True,False,False,False,1
67431,26,1791664,False,False,False,False,0
67432,34,1862203,True,False,True,False,1
67433,61,3393772,True,False,False,False,1
67434,28,2162235,True,True,False,False,1
67435,45,2295626,False,False,False,False,1
67436,61,1498307,False,False,False,True,1
67437,61,3320400,True,False,False,True,1
67438,37,2484208,True,False,False,False,1
67439,59,1527303,False,False,True,False,1
67440,34,1109740,True,False,False,False,1
67441,37,1421227,True,False,False,False,1
67442,40,1647911,False,False,True,False,1
67443,56,551492,False,False,False,False,0
67444,47,3215221,True,True,False,False,1
67445,37,2585696,True,True,False,False,1
67446,57,3335574,False,False,False,True,1
67447,43,2382109,False,False,False,False,1
67448,49,3051059,True,True,False,False,1
67449,26,1356928,False,False,True,False,1
67450,39,1950235,False,False,True,False,1
67451,50,2561899,True,False,False,False,1
67452,47,2877102,True,False,True,False,1
67453,45,3438052,True,False,False,False,1
67454,59,1702423,True,True,False,False,1
67455,39,2320838,False,False,False,False,1
67456,36,2115779,False,False,False,False,1
67457,58,2474435,False,False,False,False,0
67458,29,1063332,False,True,False,False,1
67459,54,913023,True,False,False,False,1
67460,53,3203006,False,True,False,False,1
67461,64,2121912,True,False,False,True,1
67462,35,1044230,True,False,True,False,1
67463,30,1125943,True,False,False,True,1
67464,62,1393929,False,False,True,False,1
67465,50,1908695,True,False,True,False,1
67466,31,1703879,False,False,True,False,1
67467,36,2689967,False,False,True,False,1
67468,41,2830670,True,True,False,False,1
67469,27,1347747,False,False,False,False,0
67470,50,3388413,True,False,False,False,1
67471,50,2428459,False,False,False,False,1
67472,30,2566417,True,False,False,True,1
67473,54,651906,True,False,False,True,1
67474,52,1769477,True,False,True,False,1
67475,34,1525210,False,False,True,False,1
67476,55,3446937,False,True,False,False,1
67477,36,2345971,True,False,True,False,1
67478,60,1644471,True,False,False,False,1
67479,47,1696250,True,True,False,False,1
67480,46,2297296,True,False,False,True,1
67481,36,1639085,False,True,False,False,1
67482,56,1471191,True,False,False,True,1
67483,45,3393195,True,False,False,False,1
67484,50,2065353,True,False,True,False,1
67485,38,1584934,True,True,False,False,1
67486,40,1915210,False,True,False,False,1
67487,35,2012500,False,True,False,False,1
67488,31,1078463,False,True,False,False,1
67489,57,2067773,False,True,False,False,1
67490,30,1050557,True,False,False,False,1
67491,65,1064755,False,False,False,False,1
67492,58,3057685,False,True,False,False,1
67493,48,2234112,True,False,True,False,1
67494,57,1243717,True,False,False,False,1
67495,46,2681087,False,False,False,True,1
67496,50,2962656,True,False,False,True,1
67497,64,1041607,True,False,False,True,1
67498,36,2040412,True,False,True,False,1
67499,34,1497518,True,True,False,False,1
67500,36,2082207,False,False,False,False,1
67501,45,1879422,False,False,False,False,1
67502,60,1324924,True,False,False,False,1
67503,63,1848260,True,False,True,False,1
67504,27,1623145,True,False,False,True,1
67505,36,2100175,True,False,False,True,1
67506,36,1802672,False,True,False,False,1
67507,63,2499938,True,False,False,False,1
67508,32,1309816,False,False,False,True,1
67509,36,2456954,True,False,False,True,1
67510,61,763709,False,False,True,False,1
67511,64,1447172,False,False,True,False,1
67512,60,3205491,False,False,False,False,0
67513,42,2618337,True,False,False,True,1
67514,50,2467227,True,False,True,False,1
67515,39,3121015,True,False,False,False,1
67516,47,2120154,True,False,True,False,1
67517,57,2947041,True,True,False,False,1
67518,45,2358841,False,True,False,False,1
67519,35,1667589,True,False,False,True,1
67520,38,2677452,True,False,False,False,1
67521,55,914928,False,False,False,False,1
67522,53,3274299,True,False,False,True,1
67523,29,1308774,False,False,False,True,1
67524,27,1281911,False,False,True,False,1
67525,60,910464,False,False,True,False,1
67526,43,3219375,True,True,False,False,1
67527,46,2353290,True,False,False,False,1
67528,49,1725913,False,False,False,False,1
67529,35,2579195,True,False,False,False,1
67530,65,1932924,True,False,False,True,1
67531,29,2432956,True,False,False,True,1
67532,44,2017468,True,False,False,True,1
67533,29,929752,False,False,True,False,1
67534,35,1087933,False,True,False,False,1
67535,60,1351843,True,False,False,False,1
67536,42,2727320,True,False,False,True,1
67537,42,2304227,False,False,False,False,1
67538,28,1356458,True,False,False,False,1
67539,55,1327642,True,False,True,False,1
67540,54,2870142,False,True,False,False,1
67541,36,2678957,False,False,False,False,1
67542,43,1951157,True,False,False,False,1
67543,57,1942541,False,False,False,False,1
67544,51,760380,False,False,True,False,1
67545,45,1895331,False,False,False,False,1
67546,52,864547,True,False,False,True,1
67547,52,2659636,False,False,False,True,1
67548,38,2485419,True,False,True,False,1
67549,56,1344430,True,True,False,False,1
67550,55,1061134,False,False,True,False,1
67551,65,1653500,False,False,False,False,1
67552,40,3427205,True,False,True,False,1
67553,34,1649608,True,False,False,False,1
67554,54,2345681,True,True,False,False,1
67555,39,2763406,False,False,False,True,1
67556,41,3411775,True,False,False,True,1
67557,41,1920690,True,True,False,False,1
67558,47,1834582,False,False,True,False,1
67559,36,1550474,False,True,False,False,1
67560,41,1415555,False,True,False,False,1
67561,30,2053852,False,True,False,False,1
67562,62,2762255,False,False,False,True,1
67563,30,1971093,False,True,False,False,1
67564,64,1089051,False,False,True,False,1
67565,41,2265859,True,False,False,False,1
67566,42,3141362,True,True,False,False,1
67567,62,3419508,False,False,False,False,1
67568,59,735266,False,True,False,False,0
67569,43,2555215,False,False,True,False,1
67570,26,1614023,True,True,False,False,1
67571,40,2195757,True,True,False,False,1
67572,28,1954898,True,False,False,True,1
67573,27,2188760,True,False,False,True,1
67574,63,2488437,False,True,False,False,1
67575,40,1654556,False,True,False,False,1
67576,28,1097563,True,False,False,True,1
67577,30,977898,False,False,False,False,1
67578,53,3218498,False,True,False,False,1
67579,34,1401884,False,False,False,False,1
67580,65,2985565,True,False,False,True,1
67581,49,1510692,True,False,False,True,1
67582,25,2147550,True,False,True,False,1
67583,36,1437882,False,False,True,False,1
67584,43,2657164,False,True,False,False,1
67585,46,1894879,True,False,False,True,1
67586,26,1791927,False,True,False,False,1
67587,38,1639012,False,True,False,False,1
67588,39,1402104,True,True,False,False,1
67589,51,2888956,True,False,False,True,1
67590,42,3236573,True,True,False,False,1
67591,64,1394650,True,False,False,True,1
67592,31,1914036,False,False,True,False,1
67593,38,3449986,True,True,False,False,1
67594,40,3029932,True,False,False,True,1
67595,29,1449450,True,False,False,False,1
67596,25,1842360,True,False,False,True,1
67597,26,1886786,False,True,False,False,1
67598,50,2112984,False,False,False,True,1
67599,41,1936080,False,True,False,False,1
67600,43,3192270,True,False,True,False,1
67601,51,2630465,True,True,False,False,1
67602,50,1748369,True,False,False,False,1
67603,63,696145,False,False,True,False,1
67604,30,1490523,False,False,False,True,1
67605,53,2395790,True,False,False,False,1
67606,34,1533988,True,False,False,False,1
67607,26,1756070,True,True,False,False,1
67608,44,1970317,False,False,False,False,1
67609,43,3233072,True,True,False,False,1
67610,38,2240823,False,False,False,True,1
67611,32,1217883,False,True,False,False,1
67612,29,1448486,True,False,False,False,1
67613,63,1714691,False,True,False,False,1
67614,37,2272208,False,False,False,False,1
67615,38,3445398,True,False,False,False,1
67616,26,2516741,True,False,True,False,1
67617,35,2432048,True,True,False,False,1
67618,48,2400653,True,False,False,True,1
67619,29,2143280,True,False,False,False,1
67620,53,1123790,True,False,False,True,1
67621,37,1543640,False,False,False,False,1
67622,52,2085726,True,True,False,False,1
67623,60,1769841,False,True,False,False,1
67624,30,2341906,True,False,False,False,1
67625,27,1502125,False,True,False,False,1
67626,40,2186477,False,False,True,False,1
67627,47,2653510,False,False,False,True,1
67628,53,1470662,False,False,True,False,1
67629,40,1827112,False,True,False,False,1
67630,59,1515768,True,True,False,False,1
67631,31,1342499,False,False,True,False,1
67632,48,2043744,False,False,False,False,1
67633,63,1775997,False,True,False,False,1
67634,57,811058,False,False,False,True,1
67635,44,2673928,False,False,True,False,1
67636,30,2128058,True,False,False,True,1
67637,63,2117401,True,False,False,True,1
67638,63,1560012,True,False,False,True,1
67639,35,1887768,False,False,False,True,1
67640,44,1876735,True,True,False,False,1
67641,25,931681,False,False,True,False,1
67642,30,1825092,True,False,False,False,1
67643,51,2129894,True,False,False,True,1
67644,65,1038185,True,False,True,False,1
67645,65,2363835,False,False,False,False,1
67646,56,2927091,True,False,True,False,1
67647,56,2548721,True,False,True,False,1
67648,31,1831494,True,False,False,False,1
67649,26,1978974,False,False,False,True,1
67650,25,1616322,True,False,False,False,1
67651,31,1567017,False,False,False,False,1
67652,48,1872885,True,False,True,False,1
67653,28,1681088,False,False,False,False,0
67654,48,2379287,True,False,False,True,1
67655,49,1963771,False,True,False,False,1
67656,26,1207945,False,False,False,True,1
67657,30,2002786,False,True,False,False,1
67658,60,753607,False,False,False,True,1
67659,58,2900068,True,False,False,True,1
67660,53,908174,True,False,False,False,1
67661,44,1804707,True,False,True,False,1
67662,65,881028,False,False,False,True,1
67663,55,2080608,False,False,True,False,1
67664,39,2220436,True,False,False,True,1
67665,31,870874,False,True,False,False,1
67666,59,1676702,False,False,False,False,0
67667,55,2752543,False,False,False,False,1
67668,49,1675825,True,True,False,False,1
67669,63,2138984,False,False,False,True,1
67670,37,2213554,False,False,True,False,1
67671,38,2552257,False,False,False,False,1
67672,51,2705338,True,True,False,False,1
67673,33,1338110,True,False,False,False,1
67674,58,3403074,False,False,True,False,1
