CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
51,2539446,True,True,False,False,1
63,2665608,False,True,False,False,1
62,926612,False,False,False,False,1
26,2373926,True,False,True,False,1
35,1940685,False,False,True,False,1
56,3040132,True,False,True,False,1
41,3057775,True,False,False,True,1
45,1634727,True,True,False,False,1
53,1525164,False,False,False,False,1
65,2488999,True,False,False,False,1
27,1619695,False,False,True,False,1
41,2843330,True,False,False,False,1
55,2013725,True,False,True,False,1
34,1776514,True,True,False,False,1
48,2518673,False,False,False,False,1
56,3369441,True,False,True,False,1
60,1724925,True,False,False,False,1
31,1949223,True,False,False,True,1
49,1816072,True,False,True,False,1
39,1910198,False,False,False,True,1
61,635608,True,True,False,False,0
52,1867131,False,False,True,False,1
50,2283027,False,False,True,False,1
42,1832735,True,False,False,False,1
63,2525090,False,False,True,False,1
65,1041697,True,False,True,False,1
38,2477469,False,False,False,True,1
30,2057156,True,False,True,False,1
30,874035,False,False,False,True,1
48,2484397,True,True,False,False,1
60,3089594,False,False,True,False,1
30,1656003,True,True,False,False,1
27,1238840,True,False,False,True,1
47,1845618,False,True,False,False,1
49,1994630,True,False,False,False,1
35,2232393,True,False,False,True,1
61,1675206,False,False,False,False,1
46,2627971,False,False,False,True,1
34,2248638,True,False,False,True,1
44,2242589,True,False,False,False,1
55,2014242,False,False,True,False,1
36,1400979,False,False,True,False,1
55,736481,False,True,False,False,0
49,1792343,True,False,True,False,1
37,2197801,False,False,True,False,1
44,2054851,False,False,False,True,1
57,1122542,True,False,False,True,1
30,2090762,True,False,True,False,1
40,1883891,False,True,False,False,1
32,1163558,True,False,True,False,1
36,2473704,False,False,False,True,1
55,3321829,True,True,False,False,1
43,1676321,True,True,False,False,1
49,2294071,False,True,False,False,1
25,1625071,False,False,False,True,1
43,2227294,False,True,False,False,1
40,3153445,True,False,False,False,1
46,2405451,True,False,False,True,1
26,1855424,True,False,True,False,1
48,2554230,True,False,False,False,1
61,767431,True,False,True,False,1
50,2022898,False,True,False,False,1
53,3204678,True,False,False,False,1
32,1126068,True,False,False,False,1
30,2563752,True,False,True,False,1
35,1893407,False,False,False,True,1
50,2700235,True,False,False,False,1
65,2987194,True,True,False,False,1
64,1973529,True,False,True,False,1
47,1655745,True,False,True,False,1
27,2262255,True,False,False,False,1
52,1226873,True,False,True,False,1
62,1231180,False,False,True,False,1
30,2513855,True,True,False,False,1
42,1506476,False,False,False,False,1
36,3264794,True,True,False,False,1
45,1722227,False,False,True,False,1
28,1816875,True,True,False,False,1
39,2722482,True,False,True,False,1
38,2241024,False,True,False,False,1
45,1456797,False,True,False,False,1
42,2991405,True,True,False,False,1
58,2865569,False,False,True,False,1
58,1354754,False,True,False,False,1
26,1336681,False,True,False,False,1
28,1313451,True,False,False,False,1
28,1511397,False,False,True,False,1
25,1798582,True,True,False,False,1
63,2353921,False,False,False,False,1
58,762551,True,True,False,False,0
49,1663839,True,False,False,True,1
51,789294,True,False,False,False,1
41,2597342,True,True,False,False,1
49,1818990,False,False,False,True,1
55,2859860,True,False,False,False,1
57,905698,True,False,False,False,1
63,627859,True,False,False,False,0
38,2619781,True,True,False,False,1
51,2258441,True,True,False,False,1
27,1410987,False,False,False,False,0
57,2755319,False,True,False,False,1
30,1816159,False,False,True,False,1
49,3293412,True,False,True,False,1
65,1995691,False,False,False,True,1
38,1511820,True,False,False,False,1
32,1386364,False,True,False,False,1
51,2916830,True,False,False,True,1
49,2762525,False,False,False,True,1
29,1178280,False,False,False,True,1
40,2097862,True,False,False,True,1
26,2244418,True,False,True,False,1
42,2075856,True,True,False,False,1
39,1462053,False,False,True,False,1
54,3071652,False,False,False,True,1
38,2247079,True,False,False,True,1
45,1971932,False,False,False,True,1
55,3023759,False,False,False,False,1
63,916596,True,True,False,False,1
28,1588935,False,False,False,False,0
25,1049011,True,False,False,True,1
47,3052080,True,False,True,False,1
30,1630892,True,False,False,False,1
49,1540426,False,False,True,False,1
58,3207477,False,False,False,False,0
55,1942736,True,False,True,False,1
31,1246619,False,False,False,True,1
38,3402753,True,True,False,False,1
30,1300086,False,False,False,False,1
58,1920879,True,False,False,True,1
29,1998778,True,False,False,False,1
42,1627236,False,True,False,False,1
61,2114628,True,False,False,False,1
35,1345204,False,False,False,True,1
29,1911826,True,False,True,False,1
41,1779154,False,False,False,False,1
34,1049424,True,True,False,False,1
62,2326805,True,False,False,True,1
34,1166027,False,False,False,True,1
39,2320617,False,False,False,True,1
55,932803,True,False,False,True,1
46,3299011,True,True,False,False,1
26,1921291,True,False,False,False,1
47,2753308,True,False,False,False,1
30,1102398,False,False,True,False,1
32,921930,False,True,False,False,1
52,2097013,True,True,False,False,1
53,1994413,True,False,False,False,1
48,1390928,True,False,False,False,1
61,560697,False,False,False,False,0
35,2408362,True,True,False,False,1
35,1721499,False,False,True,False,1
53,2501030,False,False,True,False,1
59,1335438,False,False,True,False,1
42,3205704,True,False,True,False,1
33,1597996,False,False,False,False,1
27,2245251,True,False,False,True,1
65,3419526,True,False,True,False,1
37,2220701,False,False,False,False,1
44,1955089,True,False,True,False,1
26,1106938,True,False,False,False,1
26,2336913,True,True,False,False,1
37,2098993,True,True,False,False,1
54,2172222,True,False,True,False,1
59,559194,False,False,False,False,0
62,2425086,True,True,False,False,1
53,1325957,True,False,True,False,1
59,868354,True,False,True,False,1
32,1864019,True,False,True,False,1
37,2915964,True,False,False,True,1
40,1976729,False,False,False,False,1
42,2064538,False,False,False,True,1
37,1603323,True,True,False,False,1
39,1413097,False,False,True,False,1
65,1219416,True,False,True,False,1
61,914134,True,False,True,False,1
59,2118090,True,False,True,False,1
34,1239293,False,False,False,True,1
29,2075522,False,False,True,False,1
48,2227923,False,False,False,False,1
36,2295462,False,False,False,True,1
40,2004579,False,False,False,True,1
58,2811741,True,True,False,False,1
26,2313139,True,False,False,True,1
42,1823782,False,True,False,False,1
34,1552343,True,False,True,False,1
52,1693084,False,True,False,False,1
26,1329081,True,True,False,False,1
59,1832373,True,False,False,True,1
52,2117764,False,False,False,False,1
32,1930297,True,True,False,False,1
49,2486837,True,False,True,False,1
61,702146,False,False,False,False,0
44,2489316,False,False,True,False,1
42,2224619,True,False,True,False,1
61,1542827,False,False,True,False,1
34,1565606,False,False,True,False,1
58,2174767,False,False,False,True,1
47,1433539,False,False,True,False,1
58,2800137,True,True,False,False,1
34,2005106,False,False,True,False,1
34,2248045,True,True,False,False,1
28,1667611,False,False,True,False,1
54,2909175,True,False,False,False,1
45,2577099,False,False,True,False,1
45,2683154,False,False,False,True,1
56,3303021,True,False,False,True,1
30,1966543,False,False,False,False,1
59,1605693,True,False,True,False,1
64,2634271,False,False,True,False,1
64,822827,False,False,False,False,1
56,1394283,False,True,False,False,1
30,1154565,True,False,False,True,1
41,2891560,True,False,False,True,1
53,1218603,True,False,False,False,1
29,2296744,True,False,False,False,1
57,2683986,False,False,True,False,1
25,1240661,False,True,False,False,1
65,571906,False,False,True,False,1
51,814530,True,False,False,True,1
27,1171165,False,False,False,True,1
40,2679075,False,False,False,False,1
52,3005289,False,True,False,False,1
46,1700270,True,True,False,False,1
58,1294372,False,False,False,False,0
28,1201732,False,False,True,False,1
44,2671079,False,False,False,True,1
63,1455422,True,False,False,False,1
46,1997459,True,True,False,False,1
36,2378754,True,False,True,False,1
32,1372852,False,True,False,False,1
59,1310978,False,False,False,False,0
29,1601340,False,True,False,False,1
31,1686013,False,False,False,False,1
28,2064481,True,False,False,False,1
50,2160976,True,True,False,False,1
25,1500717,True,False,False,False,1
34,1409143,True,False,True,False,1
30,1527814,True,False,False,True,1
36,1581964,False,False,True,False,1
42,1895849,False,False,True,False,1
44,2064151,False,True,False,False,1
58,2298273,False,False,True,False,1
41,2372495,True,True,False,False,1
60,2892023,False,True,False,False,1
60,2217519,True,True,False,False,1
46,1639219,True,False,True,False,1
31,1922011,True,True,False,False,1
52,1249672,True,False,False,False,1
34,1983194,False,False,True,False,1
30,1907428,False,False,False,True,1
46,2446846,False,False,False,True,1
30,922171,False,False,True,False,1
65,2505922,False,False,False,False,1
37,2098344,True,False,False,True,1
30,980341,False,False,False,True,1
42,3176679,True,False,True,False,1
61,1161724,False,False,False,False,1
52,1862631,False,False,False,False,1
49,2767535,False,False,True,False,1
64,2376171,True,False,False,False,1
59,1508249,True,False,True,False,1
37,2018428,True,False,False,True,1
53,522633,False,True,False,False,0
61,2189976,False,False,False,True,1
56,1159753,True,False,True,False,1
60,2613681,False,True,False,False,1
30,1252371,False,False,True,False,1
63,2740211,False,False,True,False,1
39,2688023,False,False,True,False,1
33,1560780,False,False,True,False,1
46,2266778,False,False,True,False,1
31,1224967,True,False,False,True,1
55,1516915,True,False,True,False,1
52,3197187,False,False,False,False,1
33,1248184,False,False,False,False,1
49,1690553,False,True,False,False,1
30,1839957,True,False,True,False,1
58,1156298,False,False,False,False,0
59,2045346,False,False,False,False,0
36,1463601,False,False,True,False,1
58,2403338,False,False,False,True,1
31,1434092,False,False,True,False,1
38,2103666,False,False,True,False,1
45,2765302,True,False,False,False,1
56,1092260,True,False,False,False,1
44,2621461,False,False,False,False,1
28,1610327,False,False,False,False,0
39,2642190,False,True,False,False,1
45,1935042,False,False,False,True,1
40,2572139,False,False,False,True,1
64,1095706,False,False,False,True,1
25,1766087,True,False,False,False,1
30,1384625,True,True,False,False,1
39,2611360,True,False,False,False,1
63,2048910,False,False,True,False,1
41,3388906,True,False,True,False,1
25,1911231,False,False,True,False,1
25,1075077,False,False,False,False,0
39,1959395,True,True,False,False,1
33,1852323,False,False,False,True,1
48,1657522,False,True,False,False,1
35,1190742,True,False,False,False,1
36,2470726,False,False,False,False,1
63,2588418,True,False,False,False,1
45,1401907,False,False,False,False,1
33,1946009,True,False,True,False,1
41,2223761,False,False,True,False,1
57,2169901,True,False,False,False,1
39,1467285,True,False,False,True,1
26,1924518,False,True,False,False,1
38,2350130,False,False,False,True,1
30,1221898,True,True,False,False,1
50,1916888,True,False,False,False,1
32,1864756,False,False,True,False,1
60,586217,False,False,False,True,1
44,2516955,True,False,True,False,1
28,2389804,True,True,False,False,1
44,3366475,True,False,False,True,1
53,2092762,False,False,False,True,1
32,1409190,False,False,True,False,1
55,1175440,True,False,False,False,1
28,1914409,False,False,False,False,0
61,824238,True,True,False,False,1
45,2275916,True,False,False,False,1
28,1487530,True,False,True,False,1
34,1707943,False,False,False,True,1
45,2382296,True,False,False,False,1
54,526792,True,False,False,False,0
64,2764606,True,True,False,False,1
63,2898780,True,False,False,False,1
62,2983290,True,True,False,False,1
53,2690183,False,False,False,True,1
54,1009676,False,False,True,False,1
61,649473,False,False,False,False,0
29,2091649,True,True,False,False,1
48,2279814,True,True,False,False,1
64,2920927,False,True,False,False,1
55,2451629,False,False,False,False,1
64,3248409,True,False,True,False,1
41,1672300,False,True,False,False,1
28,2107801,True,True,False,False,1
47,2677216,False,True,False,False,1
61,3194463,False,False,True,False,1
40,1775580,False,True,False,False,1
44,2452809,False,False,False,True,1
36,2121212,True,False,False,False,1
65,1202243,True,False,False,True,1
63,3421736,False,True,False,False,1
43,2636982,True,False,False,False,1
43,2521658,False,False,False,True,1
58,619134,True,True,False,False,0
54,1430951,True,False,False,False,1
62,3238217,False,False,False,False,1
38,3462751,True,False,False,True,1
26,1608243,False,False,True,False,1
47,3414186,True,False,False,False,1
51,2618452,False,False,True,False,1
45,2197454,False,False,False,False,1
56,3094722,False,False,False,True,1
60,2098414,True,False,False,False,1
58,2095141,False,False,True,False,1
39,2112686,False,False,False,False,1
50,2387575,False,True,False,False,1
44,2404254,False,False,True,False,1
34,1389829,False,True,False,False,1
45,1637560,False,False,True,False,1
56,3070250,False,False,True,False,1
35,1952308,True,False,False,False,1
25,1941704,True,False,True,False,1
37,2728570,False,False,True,False,1
52,2398619,False,False,False,False,1
40,2935111,True,True,False,False,1
31,1450913,False,False,False,False,1
38,3392447,True,False,True,False,1
34,2146189,True,False,False,False,1
34,1667471,True,False,True,False,1
34,2028646,False,False,False,True,1
62,1029543,False,False,True,False,1
38,1420059,False,False,True,False,1
55,1075675,True,True,False,False,1
61,1718561,True,False,False,True,1
62,2781730,False,True,False,False,1
35,2593500,True,False,False,True,1
27,1762935,False,False,False,False,0
38,2152108,False,False,False,False,1
32,1467436,True,False,True,False,1
35,2025397,True,False,True,False,1
40,2355800,False,False,True,False,1
25,2049945,True,False,False,True,1
57,746326,True,False,True,False,1
53,988561,False,False,True,False,1
41,2028998,False,False,False,True,1
39,1751018,True,True,False,False,1
44,1773745,True,False,True,False,1
25,1649286,False,False,False,True,1
49,2958027,True,False,False,False,1
28,1639016,False,False,False,True,1
35,1772199,True,False,False,False,1
39,2113780,False,False,True,False,1
61,538833,False,True,False,False,0
65,2723248,False,False,False,False,1
64,1912370,False,False,True,False,1
56,2988340,True,True,False,False,1
31,1780087,False,False,False,False,1
39,2614454,False,True,False,False,1
43,2232727,True,True,False,False,1
33,945200,False,False,False,True,1
59,669451,False,False,True,False,1
32,2271812,True,False,True,False,1
62,965716,False,False,False,False,1
35,1936521,True,False,False,False,1
59,1369283,True,True,False,False,1
25,1573149,False,False,False,False,0
64,2359810,False,False,True,False,1
38,1899081,False,False,False,False,1
29,1615656,True,False,True,False,1
60,1764091,False,True,False,False,1
56,2944746,True,False,True,False,1
51,2459199,False,False,True,False,1
35,1083668,True,False,True,False,1
58,1711819,True,False,False,True,1
52,1030040,False,False,False,True,1
55,538811,True,False,False,True,1
33,1747941,True,False,True,False,1
49,1608635,True,False,False,True,1
60,2095610,False,False,False,False,0
37,2083257,False,False,True,False,1
43,2098551,False,False,False,False,1
33,1105850,True,False,False,True,1
30,1387939,False,False,False,False,1
42,1917439,True,False,True,False,1
61,1561891,True,False,False,False,1
29,1816878,True,True,False,False,1
54,2339676,False,False,True,False,1
29,2489658,True,False,False,False,1
45,3411418,True,True,False,False,1
37,1684791,True,True,False,False,1
42,1745634,True,False,True,False,1
35,1455438,False,False,False,True,1
38,2647297,False,False,False,True,1
28,1654713,False,False,True,False,1
36,1708887,False,False,True,False,1
48,2230510,True,True,False,False,1
30,901560,False,False,True,False,1
54,2882601,True,True,False,False,1
25,2593705,True,False,True,False,1
40,1410301,False,False,False,True,1
42,2330624,False,False,False,False,1
49,2103899,False,True,False,False,1
58,1913731,False,True,False,False,1
43,2963248,True,False,False,False,1
43,1561378,True,True,False,False,1
53,2323703,False,False,True,False,1
47,2099944,False,False,True,False,1
26,1715156,False,True,False,False,1
57,1700528,False,False,False,False,1
32,2430952,True,False,True,False,1
44,1901087,True,False,True,False,1
37,2198910,False,False,True,False,1
31,1637211,False,True,False,False,1
65,878039,True,False,False,True,1
62,606769,True,False,False,True,1
63,2262061,False,False,False,True,1
46,1454595,False,False,False,False,1
31,1998187,False,False,False,True,1
28,2416189,True,True,False,False,1
60,2702079,False,True,False,False,1
47,1975348,True,False,False,True,1
25,1000081,False,False,True,False,1
40,2215071,False,True,False,False,1
45,2380091,False,False,False,True,1
30,2521589,True,True,False,False,1
56,1159611,True,False,False,False,1
65,605224,True,False,False,False,0
63,2689096,False,False,False,True,1
52,1855384,True,False,True,False,1
44,2627815,True,True,False,False,1
56,1220771,False,False,False,False,1
56,1760206,False,False,True,False,1
63,2751729,False,False,False,True,1
59,1020097,True,True,False,False,1
48,2860462,True,False,False,True,1
57,2740627,True,False,True,False,1
33,1944714,False,False,True,False,1
46,2815267,True,False,False,False,1
45,2760091,False,False,True,False,1
34,924964,False,False,False,False,1
39,2893758,True,True,False,False,1
65,2485560,False,False,True,False,1
65,2691109,False,True,False,False,1
59,1810324,True,False,False,True,1
65,3311869,False,False,True,False,1
61,1841594,True,False,False,True,1
40,2113352,False,False,False,True,1
52,2835195,False,True,False,False,1
57,2147753,True,False,False,True,1
32,1287568,True,True,False,False,1
28,1918015,True,False,False,True,1
31,1383677,False,False,False,False,1
39,2084119,True,True,False,False,1
60,1451880,False,False,False,False,0
40,2179683,False,True,False,False,1
33,2528922,True,False,True,False,1
28,1228156,True,True,False,False,1
60,1179552,True,True,False,False,1
34,1806657,False,False,False,True,1
54,2360074,True,False,False,True,1
55,965122,False,False,True,False,1
60,2689048,True,False,True,False,1
38,2846622,True,False,False,False,1
36,1824458,True,False,False,False,1
39,2766400,True,False,False,True,1
37,2469725,False,False,True,False,1
43,1872465,True,False,True,False,1
60,2079991,True,True,False,False,1
61,600375,False,True,False,False,0
38,3045510,True,False,True,False,1
48,2707136,True,False,True,False,1
62,2316037,False,False,False,False,1
47,2649601,False,True,False,False,1
52,937939,True,True,False,False,1
46,2496240,False,True,False,False,1
36,2436569,False,False,False,True,1
65,801296,True,False,False,False,1
43,2672777,False,False,True,False,1
59,1702669,True,True,False,False,1
63,569942,True,False,False,True,1
51,1756803,False,False,True,False,1
50,2724595,True,False,False,False,1
61,1114510,True,False,False,True,1
28,1101538,False,False,False,True,1
62,1907698,False,True,False,False,1
60,2216225,False,False,False,True,1
42,1671623,False,False,False,False,1
35,2213093,True,False,True,False,1
34,1130657,True,False,True,False,1
58,2623160,False,False,True,False,1
27,1686211,True,False,False,True,1
31,1581578,True,False,True,False,1
58,1726873,True,False,True,False,1
45,1786316,False,False,True,False,1
33,2054085,False,False,False,False,1
55,2432161,True,True,False,False,1
62,898150,False,False,True,False,1
41,3425874,True,False,False,False,1
50,1473637,True,False,False,True,1
51,2428116,True,False,True,False,1
30,1714601,True,True,False,False,1
39,1743157,True,False,False,False,1
51,1579698,False,False,True,False,1
57,2078573,False,True,False,False,1
32,1071221,False,False,False,True,1
40,1738928,True,True,False,False,1
57,947446,True,True,False,False,1
30,1558303,False,False,True,False,1
53,1980815,True,True,False,False,1
47,2241345,True,False,False,False,1
27,1112071,False,True,False,False,1
55,901767,False,False,False,False,1
50,1661310,False,False,False,True,1
51,830455,False,True,False,False,1
31,2358779,True,False,True,False,1
48,3131909,True,False,True,False,1
37,2031409,False,False,True,False,1
39,2284547,True,True,False,False,1
53,1035928,True,False,False,False,1
32,2214625,True,False,False,True,1
52,2849750,True,False,True,False,1
47,2426778,True,True,False,False,1
36,1492013,False,True,False,False,1
34,870247,False,False,False,True,1
55,2909537,False,False,False,True,1
46,1986867,False,False,True,False,1
58,2782799,True,True,False,False,1
41,3220262,True,False,False,False,1
27,2236357,True,False,False,True,1
36,1864543,False,True,False,False,1
38,1500960,True,False,True,False,1
51,590343,True,True,False,False,1
53,2583598,True,True,False,False,1
65,1803182,True,False,False,False,1
44,1866361,True,False,False,False,1
27,1849409,False,False,False,True,1
39,1689016,True,True,False,False,1
52,927212,False,True,False,False,1
30,2383478,True,True,False,False,1
61,2754156,False,False,False,False,1
36,1915272,False,True,False,False,1
57,2232583,True,False,False,False,1
50,2327831,True,True,False,False,1
29,1824549,True,True,False,False,1
50,1922196,False,False,False,True,1
65,1101138,False,False,False,False,1
64,1886025,True,True,False,False,1
26,2045301,True,False,False,False,1
33,1092118,False,False,True,False,1
26,1738233,False,False,False,True,1
32,1059731,False,False,False,True,1
34,1323324,False,True,False,False,1
45,1887279,True,False,False,False,1
27,1571904,False,False,True,False,1
33,949449,False,False,True,False,1
32,1049309,True,False,False,False,1
32,949667,False,False,True,False,1
60,3371360,False,False,True,False,1
64,3334042,True,False,False,False,1
48,2045443,True,False,False,False,1
54,1314225,True,False,False,True,1
26,1216956,False,False,True,False,1
58,3313957,True,False,False,True,1
33,1548003,False,False,False,False,1
43,2223071,True,False,False,True,1
65,2410071,False,True,False,False,1
57,2777058,True,True,False,False,1
61,2737763,True,False,False,False,1
53,2418959,True,False,True,False,1
55,2344189,True,False,False,False,1
30,1462611,False,False,False,True,1
31,2174732,True,False,True,False,1
45,2776179,True,True,False,False,1
47,1644875,False,False,False,True,1
28,2320550,True,False,True,False,1
65,681456,False,True,False,False,0
28,1722725,True,False,False,False,1
36,2879586,True,False,True,False,1
38,2447336,False,False,True,False,1
45,2505279,True,False,True,False,1
38,1573593,True,True,False,False,1
55,2821371,False,False,True,False,1
38,2446227,True,False,True,False,1
41,2258407,False,False,True,False,1
40,2363109,True,False,True,False,1
32,1413522,True,False,False,False,1
40,2228832,True,False,False,True,1
27,1541806,False,False,True,False,1
55,631146,False,False,True,False,1
26,2301302,True,False,False,True,1
46,1575718,True,False,False,False,1
47,2756113,False,True,False,False,1
37,2220795,True,True,False,False,1
61,1554340,True,False,False,False,1
62,833917,False,True,False,False,1
38,2364038,False,True,False,False,1
29,2395142,True,False,False,True,1
26,1258203,True,False,True,False,1
27,1019617,False,True,False,False,1
41,1550453,False,False,False,True,1
64,1013010,False,True,False,False,1
39,2228289,False,True,False,False,1
50,2501718,True,False,True,False,1
59,3324753,True,False,True,False,1
36,1995726,False,False,False,True,1
39,2435962,False,False,False,False,1
57,2095177,True,False,False,True,1
37,2258568,False,True,False,False,1
37,2329256,True,True,False,False,1
51,1068640,True,False,True,False,1
57,1649521,True,True,False,False,1
27,1223044,True,False,False,False,1
37,2774995,True,False,False,False,1
37,2091315,False,False,True,False,1
37,2067615,False,True,False,False,1
63,1375161,True,True,False,False,1
40,2222442,False,False,False,True,1
57,881005,False,True,False,False,1
30,2440175,True,False,False,False,1
38,2755093,False,False,True,False,1
52,2087345,False,True,False,False,1
50,2232242,False,False,False,False,1
55,1421063,False,False,False,False,1
62,2509766,False,False,False,False,1
27,1467633,True,False,True,False,1
34,1367950,True,True,False,False,1
32,1035905,False,True,False,False,1
44,3440531,True,True,False,False,1
51,2789392,True,False,False,False,1
30,1731550,False,False,False,True,1
43,2177849,True,True,False,False,1
43,2955950,True,False,False,False,1
44,1399905,False,False,False,True,1
32,1179736,True,False,True,False,1
57,2131856,True,False,False,True,1
29,2575823,True,False,True,False,1
31,2294954,True,False,False,True,1
63,989671,False,False,False,False,1
65,901182,False,False,True,False,1
25,1895650,False,False,False,False,0
39,3083742,True,False,False,True,1
61,602811,False,False,False,True,1
29,1129265,True,True,False,False,1
56,1874799,True,True,False,False,1
60,1097017,True,True,False,False,1
37,1705526,False,False,False,True,1
53,3306019,True,True,False,False,1
64,1713233,True,False,True,False,1
36,2000015,False,False,True,False,1
32,1763587,False,False,True,False,1
32,2138327,True,True,False,False,1
39,2026562,True,True,False,False,1
65,805066,True,False,False,True,1
65,758636,False,True,False,False,0
61,1961874,True,True,False,False,1
41,2670448,False,False,False,True,1
65,2584975,False,False,False,False,1
47,1491567,True,False,False,True,1
26,1392188,True,True,False,False,1
46,2936628,True,False,False,True,1
30,1650272,True,True,False,False,1
64,1010422,False,False,True,False,1
53,841584,False,False,True,False,1
39,2457122,False,False,True,False,1
63,1447586,True,True,False,False,1
41,2954196,True,True,False,False,1
27,1610819,True,False,False,True,1
42,3347222,True,False,True,False,1
56,695779,True,False,False,True,1
37,1874833,False,False,False,False,1
64,3027859,False,False,True,False,1
49,1771741,False,False,True,False,1
45,2209007,True,False,False,True,1
31,2575605,True,True,False,False,1
26,1627380,False,False,False,True,1
46,2707207,True,True,False,False,1
59,1449157,False,False,False,True,1
41,1586697,True,False,False,True,1
33,1186025,False,True,False,False,1
30,1770493,False,False,False,False,1
34,2266632,True,False,False,False,1
56,2317331,True,False,False,True,1
40,1603048,False,False,True,False,1
59,2241856,True,True,False,False,1
34,2024772,True,False,False,False,1
56,1599054,False,False,False,False,1
26,1258163,False,True,False,False,1
56,1068203,False,True,False,False,1
29,1950559,False,False,True,False,1
59,1671815,True,True,False,False,1
50,1828452,False,False,False,False,1
57,1296301,True,True,False,False,1
46,1450381,True,True,False,False,1
59,3001623,True,False,True,False,1
46,2198286,False,False,False,True,1
62,1411790,True,True,False,False,1
51,1803253,False,True,False,False,1
39,2460175,True,True,False,False,1
53,1776202,False,False,False,False,1
37,2790177,True,False,False,True,1
33,2589624,True,True,False,False,1
57,2419597,True,False,False,False,1
55,1445463,True,False,True,False,1
36,2541949,False,False,False,False,1
47,1476558,True,True,False,False,1
59,2456720,False,False,False,False,0
53,2181173,True,True,False,False,1
64,872178,True,False,False,True,1
32,2299986,True,False,False,True,1
50,1564947,True,False,False,False,1
42,2561265,False,True,False,False,1
43,2496688,False,False,True,False,1
43,1764792,False,False,True,False,1
64,1837527,True,False,False,False,1
27,1068451,True,True,False,False,1
37,2464167,False,False,True,False,1
45,1989561,False,False,True,False,1
49,2072760,False,False,False,True,1
27,1830395,True,False,False,False,1
30,1345256,True,True,False,False,1
33,2088447,True,False,False,True,1
59,940477,False,False,True,False,1
32,1991934,False,False,False,True,1
63,2780802,False,False,False,False,1
43,1538084,True,False,True,False,1
36,3393982,True,False,True,False,1
29,1890132,False,True,False,False,1
34,926721,False,False,False,True,1
51,2062277,False,False,True,False,1
41,1410008,False,False,False,False,1
63,3266160,True,True,False,False,1
48,3068057,True,False,False,False,1
52,3434185,False,False,False,True,1
48,2028511,True,False,False,True,1
58,2907894,True,False,True,False,1
34,1763244,False,False,False,False,1
29,1512555,False,False,False,False,1
52,2032068,False,False,False,True,1
32,1273052,True,False,False,False,1
45,2329344,False,False,False,True,1
53,2204342,True,True,False,False,1
55,2570172,False,False,False,False,1
40,2242090,True,False,True,False,1
33,1212001,False,False,False,False,1
59,2029086,True,True,False,False,1
47,2459513,False,False,False,False,1
25,2162738,True,False,False,False,1
25,2035315,False,False,False,True,1
46,1832273,True,False,False,False,1
52,2985298,False,True,False,False,1
64,3322371,True,False,False,True,1
52,1770166,True,False,False,True,1
47,2619310,False,True,False,False,1
48,1984393,False,False,False,False,1
61,1479092,True,False,False,False,1
27,943639,False,False,True,False,1
33,2196152,True,False,True,False,1
49,1564188,False,False,False,True,1
33,2092714,True,False,False,True,1
27,1747634,False,False,True,False,1
28,2448295,True,False,True,False,1
53,1775857,True,False,False,False,1
59,3169692,True,True,False,False,1
31,1820628,True,True,False,False,1
49,2397330,True,False,True,False,1
35,1193228,True,False,False,False,1
48,3046186,True,False,False,True,1
41,1584485,False,False,False,False,1
29,1691697,True,False,False,False,1
47,2882920,True,False,True,False,1
53,1109960,False,False,True,False,1
63,1028097,False,False,False,False,1
46,2184485,True,False,True,False,1
47,2052855,False,True,False,False,1
51,2579809,False,False,False,True,1
25,1721217,False,False,False,False,0
37,3176497,True,False,False,False,1
59,2949453,False,False,False,True,1
49,2512362,False,False,False,True,1
49,1875861,False,False,False,False,1
26,1381031,False,True,False,False,1
52,2651951,False,False,True,False,1
32,1209557,False,False,False,False,1
54,3061580,True,False,True,False,1
26,1919693,False,True,False,False,1
62,1889336,True,False,True,False,1
51,1873689,False,True,False,False,1
25,1417187,False,False,False,False,0
45,1730564,False,False,False,False,1
46,2451819,False,False,False,True,1
31,1125532,False,False,False,True,1
37,1692855,True,False,False,True,1
64,1990627,True,False,False,False,1
26,1421092,False,False,False,False,0
45,3393387,True,False,False,True,1
46,2486739,True,False,False,False,1
31,1877364,False,False,False,False,1
38,3023194,True,False,True,False,1
34,1987978,False,False,False,True,1
58,1418679,True,False,False,False,1
52,3156673,True,True,False,False,1
55,3090570,True,False,False,False,1
34,1720580,False,True,False,False,1
43,1427241,False,False,False,True,1
56,1500095,True,False,True,False,1
56,3049235,True,False,False,True,1
29,2103084,True,True,False,False,1
28,1673081,False,False,True,False,1
52,1232433,False,True,False,False,1
62,1752154,True,False,True,False,1
62,2254941,False,True,False,False,1
63,1470435,False,False,False,False,1
44,2387133,True,False,False,True,1
27,1809932,False,False,False,True,1
43,2023357,False,True,False,False,1
63,3104437,True,False,False,False,1
31,1765423,False,False,False,False,1
62,2220044,False,False,False,False,1
37,2309698,True,False,True,False,1
62,1161208,False,False,False,True,1
26,1904814,True,True,False,False,1
27,1653555,False,False,False,False,0
59,638987,True,False,False,False,0
38,2499851,False,False,True,False,1
52,2021880,True,False,True,False,1
59,1962285,True,False,False,True,1
64,635619,False,False,False,False,0
64,876814,True,True,False,False,1
40,2289046,False,False,False,False,1
